question,answer,comment,instruction
"臍
sample words:
お臍
出臍
臍繰り",へそ,"お臍(おへそ):belly button; navel
出臍(でべそ):protruding navel; outie
臍繰り(へそくり):money hidden away; secret savings; secret stash",Not Jouyou.
"臍
sample words:
臍を固める
臍を噛む",ほぞ,"臍を固める(ほぞをかためる):to make up one's mind (to do something); to resol.
臍を噛む(ほぞをかむ):to be very sorry (for); to regret bitterly; to bi.",Not Jouyou.
"臑
sample words:
親の臑噛り
毛臑
臑毛",すね,"親の臑噛り(おやのすねかじり):sponging off one's parents
毛臑(けずね):hairy legs
臑毛(すねげ):leg hair",Not Jouyou.
"舅
sample words:
小舅",しゅうと,小舅(こじゅうと):brother-in-law,Not Jouyou.
"舵
sample words:
面舵を取る
舵柄
舵無し",かじ,"面舵を取る(おもかじをとる):to steer to starboard
舵柄(かじづか):helm; yoke
舵無し(かじなし):coxless (rowing)",Not Jouyou.
"苔
sample words:
苔生す
銭苔
角苔",こけ,"苔生す(こけむす):to become aged; to grow over with moss; to become.
銭苔(ぜにごけ):liverwort
角苔(つのごけ):hornwort",Not Jouyou.
"苧
sample words:
苧環蒸
苧実
真苧",お,"苧環蒸(おだまきむし):odamaki mushi; egg custard dish on a base of udon.
苧実(おのみ):hemp seed
真苧(まお):ramie (Boehmeria nivea var. nipononivea)",Not Jouyou.
"苺
sample words:
苺すぷん
大薔薇苺
おらんだ苺",いちご,"苺すぷん(いちごすぷん):spoon with a flat base used for squashing and eat.
大薔薇苺(おおばらいちご):Rubus croceacanthus (species of raspberry)
おらんだ苺(おらんだいちご):garden strawberry (Fragaria x ananassa)",Not Jouyou.
"茸
sample words:
樺のあな茸
虎列剌茸
椎の灯火茸",たけ,"樺のあな茸(かばのあなたけ):chaga mushroom (Inonotus obliquus)
虎列剌茸(これらたけ):Galerina fasciculata (poisonous mushroom)
椎の灯火茸(しいのともしびたけ):Mycena lux-coeli (bioluminescent species of mushr.",Not Jouyou.
"茸
sample words:
茸取り
茸飯
毒茸",きのこ,"茸取り(きのことり):mushroom gathering
茸飯(きのこめし):rice with grilled mushrooms
毒茸(どくきのこ):poisonous mushroom; toadstool",Not Jouyou.
"荳
sample words:
荳科",まめ,荳科(まめか):Fabaceae (pea family of plants),Not Jouyou.
"荻
sample words:
荻江節
荻野学説
荻野式",おぎ,"荻江節(おぎえぶし):type of Japanese music
荻野学説(おぎのがくせつ):Ogino theory (basis of the rhythm method)
荻野式(おぎのしき):Ogino method (of birth control); rhythm method",Not Jouyou.
"莓
sample words:
木莓",いちご,"木莓(きいちご):raspberry (any plant of genus Rubus, esp. Rubus p.",Not Jouyou.
"莨
sample words:
莨草",たばこ,莨草(たばこぐさ):Desmarestia tabacoides (species of algae),Not Jouyou.
"菅
sample words:
蝦夷黄菅
日光黄菅
真菅",すげ,"蝦夷黄菅(えぞきすげ):lemon lily; lemon day-lily (Hemerocallis lilioasp..
日光黄菅(にっこうきすげ):orange-yellow day lily; day lily (Hemerocallis du.
真菅(ますげ):sedge",Not Jouyou.
"萩
sample words:
お萩
木萩
萩女子短大",はぎ,"お萩(おはぎ):rice ball coated with sweetened red beans, soybea.
木萩(きはぎ):Lespedeza buergeri (species of bush clover)
萩女子短大(はぎじょしたんだい):Hagi Women's Junior College",Not Jouyou.
"葱
sample words:
あいぬ葱
小葱
葱ぱい",ねぎ,"あいぬ葱(あいぬねぎ):Alpine leek (Allium victorialis var. platyphyllum.
小葱(こねぎ):green spring onion shoots
葱ぱい(ねぎぱい):green onion pancake",Not Jouyou.
"蒼
sample words:
蒼蒼
蒼黒い
蒼ざめる",あお,"蒼蒼(あおあお):lush; fresh and green; bright green; verdant
蒼黒い(あおぐろい):bluish black; black with hints of blue (as in a b.
蒼ざめる(あおざめる):to turn pale; to become pale",Not Jouyou.
"蓙
sample words:
寝蓙",ござ,寝蓙(ねござ):rush mat for sleeping; sleeping mat,Not Jouyou.
"蓮
sample words:
蓮の蔤
蓮葉
蓮葉",はちす,"蓮の蔤(はちすのはい):lotus root
蓮葉(はちすは):lotus leaf; wanton; vulgar
蓮葉(はちすば):wanton; lotus leaf; vulgar",Not Jouyou.
"蔭
sample words:
お蔭で
蔭ながら
小蔭",かげ,"お蔭で(おかげで):thanks to ...; because of ...; owing to ...
蔭ながら(かげながら):from a distance; from the sidelines; from behind ..
小蔭(こかげ):small hiding place; nook",Not Jouyou.
"蕈
sample words:
香蕈
笑い蕈
笑い蕈",たけ,"香蕈(しいたけ):shiitake mushroom (Lentinula edodes)
笑い蕈(わらいたけ):Panaeolus papilionaceus (species of poisonous mus.
笑い蕈(わらいだけ):Panaeolus papilionaceus (species of poisonous mus.",Not Jouyou.
"蕾
sample words:
薔薇の蕾",つぼみ,薔薇の蕾(ばらのつぼみ):rosebud,Not Jouyou.
"薯
sample words:
薯蕷粥
唐薯
田代薯",いも,"薯蕷粥(いもがゆ):rice gruel with diced sweet potatoes; gruel with ..
唐薯(からいも):sweet potato (Ipomoea batatas)
田代薯(たしろいも):taccad (any plant of family Taccaceae)",Not Jouyou.
"藁
sample words:
寝藁
麦藁蜻蛉
麦藁帽子",わら,"寝藁(ねわら):(stable) litter
麦藁蜻蛉(むぎわらとんぼ):dragonfly
麦藁帽子(むぎわらぼうし):straw hat",Not Jouyou.
"藷
sample words:
藷掘り
蘿藷
焼藷",いも,"藷掘り(いもほり):sweet potato digger; digging for sweet potatoes (.
蘿藷(ががいも):rough potato (Metaplexis japonica)
焼藷(やきいも):baked sweet potato; roasted sweet potato",Not Jouyou.
"蘚
sample words:
杉蘚
水蘚
高野の万年蘚",こけ,"杉蘚(すぎごけ):haircap moss (Polytrema formosum)
水蘚(みずごけ):bog moss; peat moss; sphagnum
高野の万年蘚(こうやのまんねんごけ):Climacium japonicum (species of moss)",Not Jouyou.
"處
sample words:
臺處",ところ,臺處(だいどころ):kitchen; financial situation,Not Jouyou.
"蛙
sample words:
井の中の蛙
蛙狩神事
蛙狩の神事",かわず,"井の中の蛙(いのなかのかわず):frog in a well; person who is ignorant of the rea.
蛙狩神事(かわずがりしんじ):frog hunting ritual
蛙狩の神事(かわずがりのしんじ):frog hunting ritual",Not Jouyou.
"蛸
sample words:
腕長隠れ蛸
酢蛸
蛸焼き器",たこ,"腕長隠れ蛸(うでながかくれだこ):algae octopus (Abdopus aculeatus)
酢蛸(すだこ):(sliced and) pickled octopus
蛸焼き器(たこやきき):takoyaki pan (cast iron with semi-spherical molds.",Not Jouyou.
"蝉
sample words:
蝉海老
蝉の羽月
夏蝉",せみ,"蝉海老(せみえび):blunt slipper lobster (species of shovel-nosed lo.
蝉の羽月(せみのはづき):sixth lunar month
夏蝉(なつぜみ):summer cicadas",Not Jouyou.
"蝦
sample words:
蝦根
おまる蝦
小蝦",えび,"蝦根(えびね):Calanthe discolor (species of orchid)
おまる蝦(おまるえび):lobster
小蝦(こえび):small shrimp, prawn or lobster; shrimp (infraorde.",Not Jouyou.
"蝿
sample words:
小蝿
胡麻の蝿
たま蝿",はえ,"小蝿(こばえ):small household fly (e.g. fruit fly)
胡麻の蝿(ごまのはえ):thief posing as fellow traveller (traveler)
たま蝿(たまばえ):gall midge (any insect of family Cecidomyiidae)",Not Jouyou.
"螢
sample words:
螢石
螢火",ほたる,"螢石(ほたるいし):fluorspar; fluorite
螢火(ほたるび):nearly extinguished fire; glow of a firefly; embe.",Not Jouyou.
"蟬
sample words:
啞蟬
夕蟬",せみ,"啞蟬(おしぜみ):Asian cicada; voiceless cicada (female)
夕蟬(ゆうぜみ):cicada singing at dusk",Not Jouyou.
"蟲
sample words:
へこき蟲
蟲出し",むし,"へこき蟲(へこきむし):stink bug; stinky bug (esp. the bombardier beetle.
蟲出し(むしだし):first spring thunderstorm of the year",Not Jouyou.
"蟹
sample words:
蟹座
蟹刺し
蟹しゃぶ",かに,"蟹座(かにざ):the Crab; Cancer (constellation)
蟹刺し(かにさし):crab sashimi
蟹しゃぶ(かにしゃぶ):crab shabu-shabu",Not Jouyou.
"蟻
sample words:
赤噛み蟻
蟻の門渡り
蟻んこ",あり,"赤噛み蟻(あかかみあり):tropical fire ant (Solenopsis geminata)
蟻の門渡り(ありのとわたり):perineum; very narrow passage; taint
蟻んこ(ありんこ):ant",Not Jouyou.
"蠅
sample words:
小蠅
たま蠅
地中海実蠅",はえ,"小蠅(こばえ):small household fly (e.g. fruit fly)
たま蠅(たまばえ):gall midge (any insect of family Cecidomyiidae)
地中海実蠅(ちちゅうかいみばえ):medfly; Mediterranean fruit fly (Ceratitis capita.",Not Jouyou.
"蠏
sample words:
蠏缶
蠏工船
蠏座",かに,"蠏缶(かにかん):canned crab
蠏工船(かにこうせん):crab-canning boat
蠏座(かにざ):Cancer (constellation); the Crab",Not Jouyou.
"蠣
sample words:
的矢牡蠣",かき,"的矢牡蠣(まとやかき):Matoya Oyster (from Matoya bay, Mie-ken)",Not Jouyou.
"衿
sample words:
裏衿
衿裏
衿刳り",えり,"裏衿(うらえり):neckband lining
衿裏(えりうら):lining of the collar
衿刳り(えりぐり):neckline (of dress, etc.)",Not Jouyou.
"裡
sample words:
冥冥の裡",うち,冥冥の裡(めいめいのうち):unawares; before one is aware,Not Jouyou.
"襖
sample words:
襖絵
襖紙
襖越し",ふすま,"襖絵(ふすまえ):images drawn or painted on fusuma
襖紙(ふすまがみ):paper pasted over a fusuma (similar to wallpaper).
襖越し(ふすまごし):through a fusuma",Not Jouyou.
"訛
sample words:
お国訛
国訛",なまり,"お国訛(おくになまり):one's native dialect
国訛(くになまり):provincial dialect; local accent",Not Jouyou.
"贋
sample words:
贋あかしあ
贋印
贋金",にせ,"贋あかしあ(にせあかしあ):robinia pseudoacacia; black locust
贋印(にせいん):forged seal
贋金(にせがね):counterfeit money",Not Jouyou.
"跣
sample words:
玄人跣
素跣",はだし,"玄人跣(くろうとはだし):ability that outdoes (shames) professionals
素跣(すはだし):barefoot",Not Jouyou.
"踵
sample words:
踵を返す",きびす,踵を返す(きびすをかえす):to return; to turn back; to turn on one's heel,Not Jouyou.
"踵
sample words:
踵落とし",かかと,踵落とし(かかとおとし):axe kick; ax kick,Not Jouyou.
"躯
sample words:
躯で覚える",からだ,躯で覚える(からだでおぼえる):to master something (through personal experience),Not Jouyou.
"躾
sample words:
不躾",しつけ,不躾(ぶしつけ):insolent; blunt; impolite; ill-bred; rude; impude.,Not Jouyou.
"辰
sample words:
辰年
辰の年
辰の日",たつ,"辰年(たつどし):year of the Dragon
辰の年(たつのとし):year of the Dragon
辰の日(たつのひ):day of the Dragon",Not Jouyou.
"辻
sample words:
辻駕籠
辻自動車
辻褄が合う",つじ,"辻駕籠(つじかご):street palanquin
辻自動車(つじじどうしゃ):taxicab
辻褄が合う(つじつまがあう):to be coherent; to be consistent",Not Jouyou.
"遑
sample words:
枚挙に遑が無い",いとま,枚挙に遑が無い(まいきょにいとまがない):too numerous to mention; too many to count,Not Jouyou.
"酉
sample words:
酉年
酉の年
酉の日",とり,"酉年(とりどし):year of the Cock; year of the Rooster
酉の年(とりのとし):year of the Rooster
酉の日(とりのひ):day of the Cock; day of the Rooster",Not Jouyou.
"醋
sample words:
醋橘",す,"醋橘(すだち):sudachi (species of Japanese citrus, Citrus sudac.",Not Jouyou.
"釘
sample words:
掛け釘
木釘
目釘",くぎ,"掛け釘(かけくぎ):peg
木釘(きくぎ):wooden peg
目釘(めくぎ):rivet on a sword hilt",Not Jouyou.
"鉉
sample words:
鉉鍋",つる,鉉鍋(つるなべ):pot with a bail for a handle,Not Jouyou.
"銹
sample words:
黒銹病
銹菌
銹病",さび,"黒銹病(くろさびびょう):black rust
銹菌(さびきん):rust (fungus)
銹病(さびびょう):rust fungus; (plant) rust",Not Jouyou.
"鋏
sample words:
木鋏
梳き鋏
止め鋏",はさみ,"木鋏(きばさみ):pruning shears
梳き鋏(すきばさみ):thinning scissors; thinning shears
止め鋏(とめばさみ):final cut severing a wrestler's top-knot in his r.",Not Jouyou.
"鋸
sample words:
金鋸
鋸歯
鋸屋根",のこぎり,"金鋸(かねのこぎり):hacksaw
鋸歯(のこぎりば):teeth of a saw; serration
鋸屋根(のこぎりやね):sawtooth roof; saw-tooth roof",Not Jouyou.
"錆
sample words:
赤錆
錆び錆び
錆びる",さび,"赤錆(あかさび):rust
錆び錆び(さびさび):rusty; rusted
錆びる(さびる):to rust; to become rusty",Not Jouyou.
"錨
sample words:
錨草
錨綱
予備錨",いかり,"錨草(いかりそう):horny goat weed (Epimedium grandiflorum var. thun.
錨綱(いかりづな):anchor cable
予備錨(よびいかり):spare anchor",Not Jouyou.
"錫
sample words:
塩化錫
酸化錫
錫石",すず,"塩化錫(えんかすず):tin chloride
酸化錫(さんかすず):stannous oxide (SnO); stannic oxide (SnO2)
錫石(すずいし):cassiterite",Not Jouyou.
"鎧
sample words:
板金鎧
鎧戸
鎧蜥蜴",よろい,"板金鎧(ばんきんよろい):plate armor; plate armour
鎧戸(よろいど):slatted shutter; louver door (window)
鎧蜥蜴(よろいとかげ):girdle-tailed lizard",Not Jouyou.
"鑓
sample words:
毛鑓",やり,"毛鑓(けやり):long, feathered ornamental spear carried at the h.",Not Jouyou.
"隼
sample words:
白隼
稚児隼
隼科",はやぶさ,"白隼(しろはやぶさ):gyrfalcon (Falco rusticolus)
稚児隼(ちごはやぶさ):northern hobby (Falco subbuteo)
隼科(はやぶさか):Falconidae (family of birds of prey)",Not Jouyou.
"雀
sample words:
黄色雀蛾
着た切り雀
小海雀",すずめ,"黄色雀蛾(きいろすずめ):yellow hawk moth
着た切り雀(きたきりすずめ):owning nothing except the clothes on one's back
小海雀(こうみすずめ):least auklet (Aethia pusilla)",Not Jouyou.
"雁
sample words:
雁首
雁の便り
雁の使い",かり,"雁首(かりくび):head of the penis; corona glandis penis; goosenec..
雁の便り(かりのたより):(a) letter
雁の使い(かりのつかい):person carrying a letter; (a) letter",Not Jouyou.
"雛
sample words:
巣雛
巣雛
東洋雛蝙蝠",ひな,"巣雛(すひな):nestling
巣雛(すびな):nestling
東洋雛蝙蝠(とうようひなこうもり):Asian particolored bat (Vespertilio sinensis)",Not Jouyou.
"雛
sample words:
雛豆",ひよこ,雛豆(ひよこまめ):garbanzo bean; chickpea (Cicer arietinum),Not Jouyou.
"雫
sample words:
雨雫
雨雫
華の雫",しずく,"雨雫(あましずく):crying; raindrop
雨雫(あめしずく):raindrop; crying
華の雫(はなのしずく):dew that trickles down from a flower",Not Jouyou.
"霞
sample words:
霞石
霞ゖ関
霞目",かすみ,"霞石(かすみいし):nepheline
霞ゖ関(かすみがせき):district of Tokyo where most of Japan's governmen...
霞目(かすみめ):partial blindness; dim eyesight",Not Jouyou.
"鞄
sample words:
折り鞄
肩掛け鞄
鞄語",かばん,"折り鞄(おりかばん):portfolio; briefcase
肩掛け鞄(かたかけかばん):shoulder bag
鞄語(かばんご):portmanteau word",Not Jouyou.
"鞍
sample words:
鞍掛海豹
鞍擦れ
鞍馬天狗",くら,"鞍掛海豹(くらかけあざらし):ribbon seal (Histriophoca fasciata)
鞍擦れ(くらずれ):saddle sore
鞍馬天狗(くらまてんぐ):Kurama tengu; tengu of Kyoto's Mount Kurama, said..",Not Jouyou.
"頚
sample words:
頚飾り
頚輪
手頚",くび,"頚飾り(くびかざり):choker; necklace
頚輪(くびわ):(animal) collar; necklace; choker
手頚(てくび):wrist",Not Jouyou.
